y_mm,z_mm,r
-2.1305175244263133,-3.211901769796282,7.4195675552e-05
-2.054940529355658,-3.211901372161298,1.042149006e-12
-1.9799892549600284,-3.211904118327901,0.00014149138588
-1.9041531600346198,-3.2119032112230967,0.00014423033281
-1.8267517440866514,-3.2119037082668256,0.00014298564929
-1.7489649817570025,-3.211899383986385,0.00014391475997
-1.6708196526119892,-3.2118994088385713,0.00014672223188
-1.5925093422101984,-3.2119010366567813,0.00014905803255
-1.5135691582870998,-3.2118984271772044,8.5688704396e-13
-1.4351570653982886,-3.2119019189094,0.0001447853283
-1.3559853036653329,-3.2119005396130524,0.00014737526362
-1.2763786634205128,-3.2119013970134844,0.00014733738499
-1.1970098428393563,-3.211902838440299,0.00014770246344
-1.1180478250123298,-3.211900514760866,0.00014888301666
-1.0393020698014552,-3.211899868604019,0.00014736776939
-0.960709227424382,-3.2118986881251623,1.9685848258e-15
-0.883131063821839,-3.211901297604739,0.00015024498862
-0.8066344272345625,-3.2119018319267494,0.0001145729475
-0.7313530644815474,-3.2118952460973396,9.9375785794e-05
-0.6540256824568158,-3.211900415352121,3.8358485832e-10
-0.5749149549797994,-3.2118988248121885,0.00011993871158
-0.49596862987796,-3.2118989987774924,0.00014602906595
-0.4194817461872502,-3.2118940531923914,0.0001480858773
-0.3435084940751412,-3.211895569175765,0.00014185861801
-0.2651981962577335,-3.211894575088307,0.00014275370631
-0.18716768702018405,-3.2118954076365522,0.00014216132695
-0.10948329864354095,-3.2118961532021477,2.0858546823e-13
-0.031192015828343175,-3.2118973709592824,7.1258531534e-05
0.04572032067160989,-3.211895494619206,6.8685978476e-05
0.12294493862747419,-3.2118970727330436,6.5599728259e-05
0.20123383040996506,-3.211893841948806,6.731247413e-05
0.1221878369973943,-3.3088160270522833,6.973285781e-05
0.04347935672798127,-3.308817257235513,6.9040557719e-05
-0.03382539857671278,-3.30881821404469,7.1663605922e-05
-0.11095455140565542,-3.308818822923259,7.1617752837e-05
-0.18816628295366572,-3.3088195312105695,7.5967647717e-05
-0.2647788594584647,-3.3088215690898584,2.7659933805e-12
-0.3403131934718757,-3.30881810220985,7.3036346294e-05
-0.41788519072690977,-3.3088214696811136,6.3358798798e-05
-0.49512316071278345,-3.3088204880197503,8.8788168796e-05
-0.5703363538648865,-3.308820985063479,0.0001291725348
-0.645472744529564,-3.3088213454201822,0.00014370225836
-0.7216375561146481,-3.3088220537074964,0.00014590891078
-0.7991523699348388,-3.3088236815257064,0.00014786627435
-0.8768177936468012,-3.3088215690898584,0.00013696294627
-0.9552796074315355,-3.3088254708831326,0.00014964125876
-1.0324651886323613,-3.3088232093341636,1.9686712232e-15
-1.1100862398110372,-3.3088242406999027,0.00015023302694
-1.1873149225225013,-3.3088261294660706,0.00014994572848
-1.2636147141960838,-3.3088206868372403,0.0001494007447
-1.339239265648842,-3.3088243525347396,0.00014639899018
-1.4147683519746788,-3.308821121750502,0.00014573482622
-1.490697218969118,-3.308821991577029,0.00014628164354
-1.5668041549783112,-3.3088219418726563,0.00014582199219
-1.642957590281463,-3.3088228614035557,0.00014637745335
-1.7179300819462704,-3.3088227992730883,0.00014821309014
-1.792814910801412,-3.308824799874096,0.00014653506514
-1.867613612141574,-3.308822737142621,0.00014204469335
-1.9427882341607976,-3.308821879742189,0.00014144981105
-2.01844794637873,-3.3088218921682837,0.00014108988398
-2.092509605594784,-3.3088234330038437,0.00013930123532
-2.1666641753080773,-3.30882365667352,7.5129944889e-05
-2.239945225267225,-3.3088271235535287,7.2766328231e-05
-2.312560750148971,-3.3088253963265704,7.1485301305e-05
-2.3862948127154078,-3.3088267756229173,7.0970760135e-05
-2.4580062377931258,-3.3088285401281574,7.0616704761e-05
